city_id,year,quarter,any_air_rest,p_id,p_lon,p_lat,pmAqua,pmTerra,month,pm25,share_rev_10,share_rev_5,share_emp_10,share_emp_5,id,lat,lon,city_cn,min_dist,starty,startm,revenue,employment,monitor_lon,monitor_lat,industry,prov_id,key,ownership,day,wsmean,wsmax,wdmax,pre,tem_mean
3605.0,,,,,,,,,,,,,,,63.0,27.830437,114.982365,新余,0.445095856064727,2006.0,5.0,1119406.0,222.0,114.9831,27.8344,3831.0,10.0,0.0,4.0,,,,,,
1508.0,,,,,,,,,,,,,,,64.0,41.0848171,107.069694,巴彦淖尔,46.16927074976803,1997.0,1.0,398734.0,502.0,107.3715,40.7378,912.0,2.0,0.0,2.0,,,,,,
3608.0,,,,,,,,,,,,,,,65.0,26.471088,114.746989,吉安,69.90668215495161,2007.0,12.0,169037.0,278.0,114.9817,27.0658,2923.0,10.0,0.0,9.0,,,,,,
3608.0,,,,,,,,,,,,,,,66.0,26.46415,114.7477,吉安,70.60861487440636,2012.0,3.0,22698.0,327.0,114.9817,27.0658,3913.0,10.0,0.0,9.0,,,,,,
3608.0,,,,,,,,,,,,,,,67.0,26.457513,114.71207,吉安,72.53763360390774,2012.0,11.0,23527.0,37.0,114.9817,27.0658,3972.0,10.0,0.0,3.0,,,,,,
3608.0,,,,,,,,,,,,,,,68.0,26.47671,114.775184,吉安,68.42635764801454,2000.0,6.0,140678.0,163.0,114.9817,27.0658,3011.0,10.0,1.0,3.0,,,,,,
3608.0,,,,,,,,,,,,,,,69.0,26.467003,114.746903,吉安,70.33644090247981,2005.0,3.0,179534.0,953.0,114.9817,27.0658,1810.0,10.0,0.0,4.0,,,,,,
3608.0,,,,,,,,,,,,,,,70.0,26.481247,114.766811,吉安,68.20322821061171,1998.0,2.0,193187.0,530.0,114.9817,27.0658,3099.0,10.0,0.0,4.0,,,,,,
3608.0,,,,,,,,,,,,,,,71.0,26.468874,114.778804,吉安,69.1492901827615,1994.0,3.0,22198.0,210.0,114.9817,27.0658,2312.0,10.0,0.0,2.0,,,,,,
3608.0,,,,,,,,,,,,,,,72.0,26.481244,114.766812,吉安,68.20351278246042,1993.0,1.0,179201.0,216.0,114.9817,27.0658,3099.0,10.0,0.0,2.0,,,,,,
3608.0,,,,,,,,,,,,,,,73.0,26.467359,114.744351,吉安,70.38394634112989,2004.0,10.0,252844.0,993.0,114.9817,27.0658,2923.0,10.0,0.0,5.0,,,,,,
3608.0,,,,,,,,,,,,,,,74.0,26.460796,114.71352,吉安,72.14620479179425,2011.0,9.0,39600.0,322.0,114.9817,27.0658,2913.0,10.0,0.0,5.0,,,,,,
3608.0,,,,,,,,,,,,,,,75.0,26.4642937,114.7515916,吉安,70.46692012069829,1997.0,9.0,220878.0,168.0,114.9817,27.0658,3311.0,10.0,0.0,3.0,,,,,,
3608.0,,,,,,,,,,,,,,,76.0,26.632782,114.855085,吉安,49.60168132697314,2003.0,11.0,287603.0,462.0,114.9817,27.0658,2021.0,10.0,0.0,3.0,,,,,,
3608.0,,,,,,,,,,,,,,,77.0,26.450273,114.802391,吉安,70.4936935320384,2009.0,1.0,218308.0,287.0,114.9817,27.0658,2619.0,10.0,0.0,9.0,,,,,,
3608.0,,,,,,,,,,,,,,,78.0,26.461334,114.71232,吉安,72.13504623295367,2011.0,1.0,63541.0,45.0,114.9817,27.0658,3972.0,10.0,0.0,3.0,,,,,,
3608.0,,,,,,,,,,,,,,,79.0,26.460122,114.727911,吉安,71.69928085354958,2010.0,3.0,24094.0,201.0,114.9817,27.0658,3972.0,10.0,0.0,3.0,,,,,,
3608.0,,,,,,,,,,,,,,,80.0,26.45827,114.72685,吉安,71.92856547776772,2012.0,1.0,29301.0,340.0,114.9817,27.0658,3972.0,10.0,0.0,3.0,,,,,,
3608.0,,,,,,,,,,,,,,,81.0,26.477293,114.744017,吉安,69.35900620787166,2004.0,12.0,534682.0,936.0,114.9817,27.0658,3971.0,10.0,0.0,3.0,,,,,,
3608.0,,,,,,,,,,,,,,,82.0,26.470589,114.746442,吉安,69.97698660272555,2007.0,3.0,399168.0,18.0,114.9817,27.0658,3871.0,10.0,0.0,3.0,,,,,,
3608.0,,,,,,,,,,,,,,,83.0,26.473483,114.745493,吉安,69.70653564970229,2002.0,8.0,272157.0,398.0,114.9817,27.0658,1362.0,10.0,0.0,3.0,,,,,,
3608.0,,,,,,,,,,,,,,,84.0,26.4558602,114.7865448,吉安,70.31354812904759,2007.0,3.0,369225.0,817.0,114.9817,27.0658,3971.0,10.0,0.0,3.0,,,,,,
3608.0,,,,,,,,,,,,,,,85.0,26.465066,114.750414,吉安,70.42414255254606,2007.0,7.0,41906.0,311.0,114.9817,27.0658,3913.0,10.0,0.0,3.0,,,,,,
3608.0,,,,,,,,,,,,,,,86.0,26.461242,114.731212,吉安,71.46799088154928,2011.0,8.0,32767.0,537.0,114.9817,27.0658,2023.0,10.0,0.0,3.0,,,,,,
4206.0,,,,,,,,,,,,,,,87.0,32.187586,112.396476,襄阳,20.58987363850812,2004.0,4.0,3322248.0,292.0,112.2106,32.0903,1331.0,12.0,0.0,3.0,,,,,,
3607.0,,,,,,,,,,,,,,,88.0,25.852075,114.857961,赣州,3.308104718295566,2011.0,5.0,74010.0,169.0,114.8905,25.8471,3819.0,10.0,0.0,5.0,,,,,,
5206.0,,,,,,,,,,,,,,,90.0,27.518885,109.212011,铜仁地区,22.857526685667853,1982.0,4.0,233209.0,240.0,109.1794,27.7231,4420.0,17.0,0.0,1.0,,,,,,
5206.0,,,,,,,,,,,,,,,91.0,27.532031,109.218038,铜仁地区,21.51370371026606,2003.0,9.0,20521.0,329.0,109.1794,27.7231,3660.0,17.0,0.0,3.0,,,,,,
5206.0,,,,,,,,,,,,,,,92.0,27.469255,109.163321,铜仁地区,28.174074212908685,2001.0,1.0,176036.0,338.0,109.1794,27.7231,3150.0,17.0,0.0,3.0,,,,,,
3611.0,,,,,,,,,,,,,,,93.0,28.6916376,117.0458982,上饶,88.75353455789836,2007.0,7.0,321534.0,457.0,117.9033,28.4303,1495.0,10.0,0.0,3.0,,,,,,
3611.0,,,,,,,,,,,,,,,94.0,28.697341,117.05393,上饶,88.21897154001236,2011.0,8.0,29000.0,151.0,117.9033,28.4303,1810.0,10.0,0.0,3.0,,,,,,
3611.0,,,,,,,,,,,,,,,95.0,28.67975,117.087637,上饶,84.46744296314068,2008.0,9.0,56214.0,508.0,117.9033,28.4303,2923.0,10.0,0.0,3.0,,,,,,
3611.0,,,,,,,,,,,,,,,96.0,28.815882,116.986155,上饶,99.34788124273896,2007.0,6.0,47800.0,324.0,117.9033,28.4303,1013.0,10.0,0.0,3.0,,,,,,
3611.0,,,,,,,,,,,,,,,97.0,28.813852,116.987716,上饶,99.11417382464646,2004.0,3.0,1100830.0,752.0,117.9033,28.4303,3842.0,10.0,0.0,3.0,,,,,,
3611.0,,,,,,,,,,,,,,,98.0,28.693964,117.047487,上饶,88.69034532544775,2012.0,7.0,22000.0,54.0,117.9033,28.4303,2431.0,10.0,0.0,3.0,,,,,,
3611.0,,,,,,,,,,,,,,,99.0,28.8470987,116.9824024,上饶,101.19894447888277,2007.0,3.0,341159.0,743.0,117.9033,28.4303,1810.0,10.0,0.0,3.0,,,,,,
3611.0,,,,,,,,,,,,,,,100.0,28.711518,117.047003,上饶,89.38808741827131,2010.0,10.0,61039.0,135.0,117.9033,28.4303,4119.0,10.0,0.0,3.0,,,,,,
3611.0,,,,,,,,,,,,,,,101.0,28.6982387,117.0720425,上饶,86.58525834230845,1997.0,3.0,202635.0,437.0,117.9033,28.4303,4420.0,10.0,0.0,1.0,,,,,,
3611.0,,,,,,,,,,,,,,,102.0,28.697662,117.048625,上饶,88.71988138071282,2009.0,9.0,140130.0,721.0,117.9033,28.4303,1922.0,10.0,0.0,3.0,,,,,,
3611.0,,,,,,,,,,,,,,,103.0,28.69954,117.048916,上饶,88.76209759893048,2010.0,10.0,119623.0,504.0,117.9033,28.4303,1830.0,10.0,0.0,3.0,,,,,,
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,1.0,0.7,1.8,15.0,0.0,-2.0
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,2.0,0.7,3.6,7.0,0.0,1.2
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,3.0,1.2,4.6,6.0,0.0,-3.2
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,4.0,3.3,6.7,14.0,0.0,-1.4
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,5.0,2.3,4.2,6.0,0.0,-7.2
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,6.0,1.2,3.5,7.0,0.0,-7.8
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,7.0,0.5,1.8,6.0,0.0,-7.9
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,8.0,0.7,2.5,7.0,0.0,-7.4
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,9.0,0.7,3.3,7.0,0.0,-5.4
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,10.0,0.8,2.2,7.0,0.0,-4.0
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,11.0,2.7,7.6,14.0,0.0,-0.9
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,12.0,2.8,10.0,14.0,0.0,-5.3
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,13.0,2.2,6.1,14.0,0.0,-5.2
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,14.0,1.5,6.1,14.0,0.0,-3.0
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,15.0,1.5,4.1,7.0,0.0,-2.1
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,16.0,1.0,1.5,12.0,0.0,-3.9
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,17.0,1.0,2.1,13.0,0.0,-0.7
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,18.0,1.2,6.9,7.0,0.0,0.5
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,19.0,0.8,3.6,7.0,0.1,4.1
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,20.0,1.0,3.9,15.0,0.1,3.5
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,21.0,1.2,3.8,7.0,0.1,-1.3
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,22.0,4.1,8.7,14.0,0.0,-2.3
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,23.0,1.0,2.1,13.0,0.0,-4.8
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,24.0,3.0,6.7,14.0,0.0,-1.1
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,25.0,2.7,6.5,14.0,0.0,-0.4
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,26.0,1.1,5.3,7.0,0.0,-2.1
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,27.0,2.1,5.2,14.0,0.0,3.9
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,28.0,1.2,5.2,15.0,0.0,2.8
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,29.0,1.0,5.2,14.0,0.0,2.4
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,30.0,3.1,5.6,15.0,0.0,4.1
1405.0,2010.0,,,,,,,,1.0,,,,,,,,,晋城,,,,,,,,,,,,31.0,1.7,5.1,8.0,0.0,2.1
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,1.0,1.1,4.7,14.0,0.0,-0.4
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,2.0,0.7,3.4,7.0,0.0,-0.1
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,3.0,0.6,2.6,7.0,0.0,-1.6
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,4.0,0.9,3.8,6.0,0.0,-1.1
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,5.0,1.9,5.3,7.0,0.0,-1.4
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,6.0,2.0,3.7,7.0,1.0,-0.9
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,7.0,1.4,3.6,7.0,0.0,0.1
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,8.0,1.4,2.4,6.0,0.0,1.6
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,9.0,0.8,3.2,7.0,1.5,1.0
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,10.0,0.4,2.7,2.0,6.2,-2.2
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,11.0,1.1,2.3,14.0,1.7,-4.2
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,12.0,0.8,2.2,6.0,0.0,-3.5
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,13.0,1.2,4.4,7.0,0.0,-3.5
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,14.0,1.2,5.1,7.0,0.3,-1.0
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,15.0,1.6,3.5,7.0,0.0,-2.8
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,16.0,1.3,4.2,15.0,0.0,-2.0
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,17.0,4.5,8.4,14.0,0.0,-1.8
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,18.0,3.0,7.6,14.0,0.0,-1.0
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,19.0,0.9,4.3,15.0,0.0,0.9
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,20.0,1.0,2.5,14.0,0.0,3.2
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,21.0,0.4,3.3,7.0,0.0,6.2
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,22.0,0.8,3.6,7.0,0.0,7.2
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,23.0,1.2,6.6,7.0,0.0,7.8
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,24.0,0.7,2.2,6.0,0.0,8.5
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,25.0,1.4,5.8,6.0,0.0,9.3
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,26.0,2.6,7.2,7.0,0.0,5.9
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,27.0,2.8,8.3,7.0,0.0,4.9
1405.0,2010.0,,,,,,,,2.0,,,,,,,,,晋城,,,,,,,,,,,,28.0,1.6,3.8,7.0,3.3,3.3
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,1.0,2.6,4.5,7.0,0.0,1.0
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,2.0,1.5,6.8,8.0,0.0,4.2
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,3.0,1.3,3.6,9.0,0.6,3.0
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,4.0,1.7,4.7,14.0,0.0,4.0
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,5.0,2.4,4.1,8.0,0.0,2.8
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,6.0,2.1,4.6,6.0,2.0,-1.5
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,7.0,4.7,6.4,9.0,0.0,-0.9
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,8.0,2.6,6.1,14.0,0.0,-0.6
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,9.0,4.4,8.7,14.0,0.0,-2.8
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,10.0,0.9,7.3,14.0,0.0,1.4
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,11.0,0.8,2.4,15.0,0.0,5.0
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,12.0,2.1,7.3,7.0,0.0,9.3
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,13.0,2.5,4.6,8.0,0.0,8.3
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,14.0,1.6,6.0,15.0,0.4,6.0
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,15.0,3.5,7.5,14.0,0.0,6.2
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,16.0,0.8,4.3,6.0,0.0,5.6
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,17.0,3.3,7.7,7.0,0.0,9.2
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,18.0,1.3,6.3,7.0,0.0,5.9
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,19.0,0.7,7.2,14.0,0.0,12.2
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,20.0,6.5,12.0,15.0,0.0,10.4
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,21.0,2.2,6.3,7.0,0.0,6.8
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,22.0,1.6,7.4,14.0,0.0,9.4
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,23.0,2.7,5.5,9.0,0.0,8.3
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,24.0,2.7,5.9,15.0,0.0,7.7
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,25.0,4.2,8.6,15.0,0.0,6.2
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,26.0,0.7,5.1,15.0,0.0,5.8
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,27.0,2.5,6.8,13.0,0.0,11.1
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,28.0,2.1,7.1,8.0,0.0,8.7
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,29.0,2.5,4.9,8.0,0.3,9.4
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,30.0,1.8,4.5,7.0,0.0,9.8
1405.0,2010.0,,,,,,,,3.0,,,,,,,,,晋城,,,,,,,,,,,,31.0,1.2,5.8,16.0,0.1,8.9
1405.0,2010.0,,,,,,,,4.0,,,,,,,,,晋城,,,,,,,,,,,,1.0,3.5,7.1,14.0,0.0,9.9
1405.0,2010.0,,,,,,,,4.0,,,,,,,,,晋城,,,,,,,,,,,,2.0,1.0,3.8,16.0,0.0,8.4
1405.0,2010.0,,,,,,,,4.0,,,,,,,,,晋城,,,,,,,,,,,,3.0,2.8,7.9,8.0,0.0,9.6
1405.0,2010.0,,,,,,,,4.0,,,,,,,,,晋城,,,,,,,,,,,,4.0,1.0,5.1,14.0,0.0,14.1
1405.0,2010.0,,,,,,,,4.0,,,,,,,,,晋城,,,,,,,,,,,,5.0,2.1,6.3,15.0,0.0,16.1
1405.0,2010.0,,,,,,,,4.0,,,,,,,,,晋城,,,,,,,,,,,,6.0,3.1,5.6,7.0,0.0,11.8
1405.0,2010.0,,,,,,,,4.0,,,,,,,,,晋城,,,,,,,,,,,,7.0,2.1,5.3,6.0,0.0,9.5
1405.0,2010.0,,,,,,,,4.0,,,,,,,,,晋城,,,,,,,,,,,,8.0,2.9,7.4,7.0,0.0,12.4
1405.0,2010.0,,,,,,,,4.0,,,,,,,,,晋城,,,,,,,,,,,,9.0,2.3,6.0,7.0,0.0,13.9
1405.0,2010.0,,,,,,,,4.0,,,,,,,,,晋城,,,,,,,,,,,,10.0,2.3,5.3,7.0,0.0,10.7
